-122.785653639183,-123.190185705782,0,4.77190183544975,-0.0441833066940308,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,-107.515716944758,0.45405406845961
-122.801870916095,-123.200185705782,0.0162172769112567,4.34720400163531,0.0288216543197632,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,73.2062133983777,0.454052945842742
-122.804894854335,-123.210185705782,0.0192412151512333,4.55116761737856,0.049150652885437,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,25.9134095007675,0.454053663523701
-122.834642146522,-123.220185705782,0.0489885073383378,4.91241177091538,0.0539051961898804,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,83.3892030919289,0.45404173550276
-122.829087833379,-123.230185705782,0.0434341941959737,4.93354928309898,0.0259892416000366,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,25.6795279328272,0.454052445133329
-122.83521101408,-123.240185705781,0.0495573748962308,5.03117160456989,0.0285269689559937,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,-13.9453004331506,0.454062029712071
-122.850729004899,-123.250185705782,0.0650753657156083,5.18153263107009,-0.0169141817092895,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,5.03989416413328,0.454052219447065
-122.86244156817,-123.260185705781,0.0767879289869239,4.80809734629212,0.0747270059585571,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,4.87107095373582,0.454060748874796
-122.86404063499,-123.270185705781,0.0783869958066313,4.7728857535649,0.0232314538955689,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,29.220675931978,0.454066370604871
-122.876931708891,-123.280185705781,0.0912780697077398,4.98397461197305,-0.0178771543502808,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,25.0503263975961,0.454059291362855
-122.891748751419,-123.290185705781,0.106095112236068,5.07990781743704,-0.0422845411300659,0.864726621773156,0.00244771787907666,0.402002670773404,0.00152398431118628,-2.2816583978421,0.454059729358149
